Draw,Date,Winning Number 1,2,3,4,5,6,Bonus Number,Powerball,From Last,Low,High,Odd,Even,1-10,11-20,21-30,31-40,Division 1 Winners,Division 1 Prize,Division 2 Winners,Division 2 Prize,Division 3 Winners,Division 3 Prize,Division 4 Winners,Division 4 Prize,Division 5 Winners,Division 5 Prize,Division 6 Winners,Division 6 Prize,Division 7 Winners,Division 7 Prize
1605,2016-12-21,1,5,13,26,30,32,27,5,26,3,4,4,3,2,1,3,1,1,5000000.00,0,0.00,17,492.00,46,22.00,853,10.00,1114,10.00,11602,12.00
1604,2016-12-17,2,12,22,24,26,31,8,5,"12,24",3,4,1,6,2,1,3,1,0,0.00,0,0.00,24,534.00,105,15.00,1148,11.00,1804,9.00,17227,12.00
1603,2016-12-14,10,12,21,24,29,40,19,1,"19,24",3,4,3,4,1,2,3,1,1,4000000.00,1,3842.00,11,334.00,25,36.00,629,12.00,924,10.00,8869,12.00
1602,2016-12-10,14,19,24,33,35,36,27,9,"19,24",2,5,4,3,0,2,2,3,1,10000000.00,0,0.00,21,697.00,77,23.00,1215,12.00,1688,11.00,16889,12.00
1601,2016-12-07,10,12,19,24,26,34,16,10,10,4,3,1,6,1,3,2,1,0,0.00,1,4173.00,16,250.00,46,21.00,716,12.00,976,11.00,9775,12.00
1600,2016-12-03,5,6,10,15,28,37,29,9,"29,37",4,3,4,3,3,1,2,1,0,0.00,2,3260.00,26,240.00,79,19.00,1172,11.00,1381,12.00,15457,12.00
1599,2016-11-30,11,26,29,32,33,37,9,1,29,2,5,5,2,1,1,2,3,0,0.00,0,0.00,14,553.00,34,27.00,590,13.00,841,12.00,8683,12.00
1598,2016-11-26,17,19,23,29,31,36,13,9,36,3,4,6,1,0,3,2,2,0,0.00,1,6284.00,26,231.00,87,17.00,1116,11.00,1518,10.00,15171,12.00
1597,2016-11-23,1,2,6,7,30,40,36,10,,4,3,2,5,4,0,1,2,0,0.00,0,0.00,18,415.00,33,27.00,722,11.00,809,12.00,9494,12.00
1596,2016-11-19,10,13,17,20,23,28,9,7,"13,17",5,2,4,3,2,3,2,0,0,0.00,2,3006.00,39,148.00,86,16.00,1241,10.00,1721,9.00,17976,12.00
1595,2016-11-16,4,7,11,17,32,37,13,3,"4,13,32",5,2,5,2,2,3,0,2,1,5000000.00,1,3924.00,21,179.00,53,17.00,841,9.00,1151,8.00,11129,12.00
1594,2016-11-12,4,13,27,32,33,38,35,2,,2,5,4,3,1,1,1,4,0,0.00,0,0.00,23,484.00,51,26.00,997,11.00,1257,11.00,14224,12.00
1593,2016-11-09,1,3,21,22,29,30,5,6,3,3,4,5,2,3,0,4,0,1,44000000.00,1,32302.00,152,203.00,352,21.00,5694,11.00,8133,10.00,81027,12.00
1592,2016-11-05,3,11,16,24,38,40,35,7,11,3,4,3,4,1,2,1,3,0,0.00,2,10729.00,111,185.00,228,22.00,4093,10.00,5154,10.00,57439,12.00
1591,2016-11-02,2,9,13,25,29,36,11,6,36,4,3,5,2,2,2,2,1,0,0.00,1,14720.00,59,239.00,170,20.00,2620,11.00,3607,10.00,36709,12.00
1590,2016-10-29,15,19,22,23,30,36,31,9,,2,5,4,3,0,2,3,2,0,0.00,2,7849.00,63,239.00,175,21.00,2648,12.00,3678,11.00,38101,12.00
1589,2016-10-26,3,4,6,11,28,29,32,7,4,4,3,3,4,3,1,2,1,0,0.00,1,8985.00,51,169.00,91,23.00,1905,9.00,2247,10.00,25906,12.00
1588,2016-10-22,17,19,20,21,26,35,4,7,"20,21",4,3,4,3,1,3,2,1,0,0.00,3,3974.00,58,197.00,153,18.00,2232,11.00,3080,10.00,31009,12.00
1587,2016-10-19,9,18,20,21,28,30,15,6,"15,20,21",4,3,3,4,1,3,3,0,0,0.00,1,7362.00,25,282.00,100,17.00,1455,10.00,1981,9.00,19478,12.00
1586,2016-10-15,8,15,20,29,35,39,21,5,"15,35",3,4,5,2,1,2,2,2,0,0.00,0,0.00,42,471.00,94,25.00,1906,11.00,2417,10.00,25409,12.00
1585,2016-10-12,1,5,11,12,14,15,35,7,,6,1,5,2,2,4,0,1,0,0.00,1,5891.00,34,166.00,65,21.00,1434,8.00,1409,10.00,17628,12.00
1584,2016-10-08,2,19,22,23,28,29,17,10,,3,4,4,3,1,2,4,0,0,0.00,1,9022.00,44,196.00,106,20.00,1549,12.00,2155,10.00,21507,12.00
1583,2016-10-05,11,12,24,30,36,37,6,7,"11,30",3,4,2,5,1,2,2,2,0,0.00,1,5121.00,19,258.00,116,10.00,892,11.00,1332,10.00,12731,12.00
1582,2016-10-01,7,11,16,23,26,30,27,1,27,3,4,4,3,1,2,4,0,0,0.00,2,3935.00,29,260.00,94,20.00,1475,11.00,1856,11.00,19292,12.00
1581,2016-09-28,3,5,15,27,37,38,32,4,"27,32",3,4,5,2,2,1,1,3,0,0.00,1,4406.00,18,234.00,36,29.00,723,12.00,931,12.00,10932,12.00
1580,2016-09-24,11,14,17,27,32,39,34,4,"11,17,34",3,4,4,3,0,3,1,3,0,0.00,0,0.00,41,353.00,94,18.00,1405,11.00,1870,10.00,19464,12.00
1579,2016-09-21,10,11,17,21,31,34,15,10,34,4,3,5,2,1,3,1,2,0,0.00,0,0.00,17,494.00,38,26.00,714,12.00,923,12.00,10114,12.00
1578,2016-09-17,6,16,22,25,34,40,37,4,40,2,5,2,5,1,1,2,3,0,0.00,1,7162.00,30,229.00,62,27.00,1253,11.00,1708,10.00,17981,12.00
1577,2016-09-14,3,8,14,18,23,40,13,2,18,5,2,3,4,2,3,1,1,0,0.00,2,1992.00,20,191.00,77,12.00,732,11.00,1083,9.00,10724,12.00
1576,2016-09-10,5,10,11,15,18,38,6,1,18,6,1,3,4,3,3,0,1,0,0.00,0,0.00,28,476.00,94,17.00,1201,11.00,1543,11.00,16753,12.00
1575,2016-09-07,7,22,29,32,36,39,18,5,"7,18,32",2,5,3,4,1,1,2,3,0,0.00,1,3815.00,18,203.00,57,16.00,680,11.00,937,10.00,9561,12.00
1574,2016-09-03,18,24,25,27,32,34,7,4,32,2,5,3,4,1,1,3,2,0,0.00,2,4378.00,44,191.00,113,18.00,1659,11.00,2321,9.00,22509,12.00
1573,2016-08-31,16,21,28,31,33,37,32,7,,1,6,4,3,0,1,2,4,0,0.00,1,3589.00,18,191.00,36,23.00,702,10.00,823,11.00,9259,12.00
1572,2016-08-27,4,6,7,9,15,25,34,9,15,5,2,4,3,4,1,1,1,0,0.00,2,3235.00,33,188.00,82,18.00,1310,10.00,1517,11.00,17171,12.00
1571,2016-08-24,14,15,17,32,38,39,40,3,32,3,4,3,4,0,3,0,4,0,0.00,0,0.00,19,344.00,23,34.00,529,13.00,777,11.00,8161,12.00
1570,2016-08-20,11,19,27,28,29,36,32,10,11,2,5,4,3,0,2,3,2,1,13000000.00,2,3735.00,24,298.00,75,23.00,1258,12.00,1669,11.00,17646,12.00
1569,2016-08-17,2,3,6,10,14,26,11,7,26,6,1,2,5,4,2,1,0,0,0.00,1,4217.00,23,176.00,63,16.00,890,9.00,1305,8.00,12091,12.00
1568,2016-08-13,21,22,23,24,26,40,28,2,,0,7,2,5,0,0,6,1,0,0.00,1,7267.00,45,155.00,85,20.00,1260,12.00,1695,11.00,17633,12.00
1567,2016-08-10,4,5,11,14,31,36,39,1,,4,3,4,3,2,2,0,3,0,0.00,1,4159.00,15,265.00,26,37.00,705,12.00,863,12.00,9725,12.00
1566,2016-08-06,8,10,18,23,28,34,37,5,"10,28",3,4,2,5,2,1,2,2,0,0.00,1,6821.00,32,204.00,84,19.00,1505,9.00,1619,10.00,19183,12.00
1565,2016-08-03,10,15,28,29,33,35,21,2,"15,29",2,5,5,2,1,1,3,2,0,0.00,1,3882.00,12,310.00,51,18.00,635,12.00,872,11.00,9085,12.00
1564,2016-07-30,4,8,15,26,27,29,30,2,30,3,4,3,4,2,1,4,0,0,0.00,1,6741.00,31,208.00,65,24.00,1227,11.00,1668,10.00,17215,12.00
1563,2016-07-27,3,7,18,20,22,30,31,6,,4,3,3,4,2,2,2,1,0,0.00,1,3822.00,22,166.00,29,31.00,731,10.00,956,10.00,10211,12.00
1562,2016-07-23,5,6,9,21,25,33,24,1,"6,9,25",3,4,5,2,3,0,3,1,0,0.00,0,0.00,29,449.00,61,26.00,1144,12.00,1582,10.00,16068,12.00
1561,2016-07-20,6,15,25,34,38,39,9,2,,3,4,4,3,2,1,1,3,0,0.00,0,0.00,14,526.00,34,26.00,547,14.00,931,10.00,8454,12.00
1560,2016-07-16,8,10,24,26,30,40,23,8,,2,5,1,6,2,0,4,1,0,0.00,1,6010.00,30,192.00,100,14.00,1272,9.00,1734,9.00,18116,12.00
1559,2016-07-13,4,14,16,17,22,32,18,2,18,5,2,1,6,1,4,1,1,0,0.00,0,0.00,15,425.00,51,15.00,578,11.00,856,9.00,8467,12.00
1558,2016-07-09,3,18,27,29,33,37,36,7,29,2,5,5,2,1,1,2,3,0,0.00,3,13344189.00,175,178.00,389,20.00,6821,10.00,8411,10.00,90359,12.00
1557,2016-07-06,1,6,12,14,29,30,32,9,"6,12",4,3,2,5,2,2,2,1,0,0.00,2,7963.00,77,198.00,182,20.00,2790,11.00,3687,11.00,39138,12.00
1556,2016-07-02,5,6,13,20,28,39,12,3,6,5,2,3,4,2,3,1,1,0,0.00,1,15885.00,79,193.00,214,17.00,3092,10.00,4319,9.00,43012,12.00
1555,2016-06-29,1,6,7,25,31,32,35,6,25,3,4,5,2,3,0,1,3,0,0.00,3,3251.00,43,217.00,113,20.00,1712,11.00,2231,11.00,25041,12.00
1554,2016-06-25,15,19,21,24,25,29,5,4,25,3,4,6,1,1,2,4,0,0,0.00,0,0.00,61,372.00,133,20.00,2118,11.00,2985,10.00,30139,12.00
1553,2016-06-22,9,10,13,14,25,37,22,6,,4,3,4,3,2,2,2,1,0,0.00,0,0.00,33,441.00,91,19.00,1317,11.00,1788,10.00,18292,12.00
1552,2016-06-18,2,17,23,33,34,36,24,5,"24,36",2,5,3,4,1,1,2,3,0,0.00,0,0.00,57,352.00,139,17.00,1874,11.00,2492,10.00,26032,12.00
1551,2016-06-15,8,24,28,30,32,36,6,6,,2,5,0,7,2,0,3,2,0,0.00,1,6158.00,30,197.00,75,19.00,1136,11.00,1681,9.00,15654,12.00
1550,2016-06-11,1,2,7,16,17,18,13,7,"1,16",7,0,4,3,3,4,0,0,0,0.00,2,4178.00,49,163.00,133,15.00,1815,9.00,2798,7.00,25685,12.00
1549,2016-06-08,16,21,24,32,39,40,1,1,32,2,5,3,4,1,1,2,3,0,0.00,1,4660.00,17,262.00,52,21.00,767,12.00,1158,10.00,10487,12.00
1548,2016-06-04,7,19,20,32,33,35,8,4,"7,32",4,3,4,3,2,2,0,3,0,0.00,0,0.00,42,370.00,101,18.00,1322,12.00,1927,10.00,19773,12.00
1547,2016-06-01,7,12,14,18,31,32,15,9,32,5,2,3,4,1,4,0,2,0,0.00,1,4416.00,23,184.00,32,32.00,739,12.00,999,11.00,10501,12.00
1546,2016-05-28,6,9,29,32,33,40,5,1,"29,32,40",3,4,4,3,3,0,1,3,0,0.00,0,0.00,23,633.00,77,23.00,1332,11.00,1621,11.00,17166,12.00
1545,2016-05-25,13,19,29,30,32,40,31,2,,2,5,4,3,0,2,2,3,0,0.00,0,0.00,11,704.00,39,24.00,730,11.00,935,11.00,9819,12.00
1544,2016-05-21,8,11,24,26,27,37,39,8,,2,5,4,3,1,1,3,2,0,0.00,3,2265.00,26,250.00,70,23.00,1314,10.00,1710,10.00,19161,12.00
1543,2016-05-18,14,20,23,25,30,38,9,2,,3,4,3,4,1,2,3,1,0,0.00,0,0.00,10,745.00,43,21.00,612,12.00,889,11.00,9064,12.00
1542,2016-05-14,3,6,13,18,34,40,15,1,"15,40",5,2,3,4,2,3,0,2,0,0.00,1,6491.00,32,194.00,84,18.00,1184,11.00,1441,11.00,15556,12.00
1541,2016-05-11,9,15,22,27,32,40,33,2,"27,32",2,5,4,3,1,1,2,3,0,0.00,0,0.00,11,616.00,26,31.00,636,11.00,813,11.00,8617,12.00
1540,2016-05-07,12,13,19,25,32,38,27,4,"13,19",3,4,4,3,0,3,2,2,0,0.00,1,8923.00,37,231.00,107,20.00,1632,11.00,2298,10.00,22761,12.00
1539,2016-05-04,3,13,19,26,39,40,35,4,3,3,4,5,2,1,2,1,3,0,0.00,0,0.00,18,395.00,46,18.00,696,10.00,885,10.00,9661,12.00
1538,2016-04-30,11,20,22,23,31,36,3,1,20,3,4,4,3,1,2,2,2,0,0.00,0,0.00,29,427.00,67,22.00,1039,12.00,1415,11.00,14835,12.00
1537,2016-04-27,1,12,15,20,29,32,10,8,,5,2,3,4,2,3,1,1,0,0.00,0,0.00,14,445.00,41,18.00,609,10.00,845,9.00,8326,12.00
1536,2016-04-23,19,21,24,26,30,37,2,7,"2,21,26",2,5,3,4,1,1,4,1,0,0.00,1,5941.00,32,178.00,62,22.00,1030,12.00,1503,10.00,15580,12.00
1535,2016-04-20,2,3,9,12,21,26,17,8,3,5,2,4,3,3,2,2,0,0,0.00,0,0.00,17,344.00,40,17.00,692,9.00,940,8.00,9144,12.00
1534,2016-04-16,3,4,19,20,28,35,25,4,"4,19",4,3,4,3,2,2,2,1,1,22000000.00,2,5716.00,56,195.00,112,24.00,2125,11.00,2743,10.00,30334,12.00
1533,2016-04-13,4,14,15,17,29,36,19,7,,5,2,4,3,1,4,1,1,0,0.00,0,0.00,24,595.00,107,16.00,1321,11.00,1918,9.00,19218,12.00
1532,2016-04-09,1,5,9,22,30,35,8,1,"9,22",4,3,4,3,4,0,2,1,0,0.00,2,4512.00,43,201.00,102,21.00,1591,11.00,2270,10.00,22151,12.00
1531,2016-04-06,7,22,27,28,36,40,9,10,"7,28",2,5,3,4,2,0,3,2,0,0.00,0,0.00,18,571.00,59,21.00,849,12.00,1174,11.00,12166,12.00
1530,2016-04-02,7,10,13,21,28,31,30,3,13,3,4,4,3,2,1,3,1,0,0.00,1,7874.00,52,145.00,81,23.00,1745,9.00,2169,9.00,23917,12.00
1529,2016-03-30,12,13,22,23,24,27,1,10,12,3,4,4,3,1,2,4,0,0,0.00,1,4364.00,21,199.00,54,19.00,781,11.00,1093,10.00,10356,12.00
1528,2016-03-26,9,12,14,18,35,36,39,2,"12,18",4,3,3,4,1,3,0,3,0,0.00,1,7738.00,23,322.00,85,21.00,1362,11.00,1830,11.00,19251,12.00
1527,2016-03-23,6,12,16,18,31,37,10,7,12,5,2,2,5,2,3,0,2,0,0.00,0,0.00,17,488.00,46,22.00,773,11.00,1154,9.00,11274,12.00
1526,2016-03-19,1,5,7,12,24,38,17,1,,5,2,4,3,3,2,1,1,0,0.00,0,0.00,35,374.00,93,17.00,1391,10.00,1627,10.00,17301,12.00
1525,2016-03-16,8,9,18,23,37,39,11,5,"8,9",4,3,5,2,2,2,1,2,0,0.00,0,0.00,13,599.00,47,20.00,751,11.00,1055,9.00,10543,12.00
1524,2016-03-12,7,9,12,15,21,25,8,2,"9,15,21",5,2,5,2,3,2,2,0,0,0.00,0,0.00,31,398.00,87,17.00,1202,10.00,1751,9.00,17131,12.00
1523,2016-03-09,9,15,16,17,18,28,21,4,17,5,2,4,3,1,4,2,0,0,0.00,0,0.00,15,465.00,43,19.00,745,10.00,900,10.00,9542,12.00
1522,2016-03-05,1,5,8,17,29,35,24,1,"5,35",4,3,5,2,3,1,2,1,0,0.00,1,6118.00,31,189.00,49,29.00,1087,11.00,1393,11.00,14942,12.00
1521,2016-03-02,5,11,21,22,26,35,6,9,22,3,4,4,3,2,1,3,1,0,0.00,1,3320.00,16,199.00,36,22.00,564,12.00,798,10.00,8099,12.00
1520,2016-02-27,14,15,18,22,30,33,19,1,19,4,3,3,4,0,4,2,1,0,0.00,1,6094.00,23,254.00,52,27.00,1028,12.00,1327,11.00,14172,12.00
1519,2016-02-24,2,5,17,19,20,29,24,5,"5,20,24",5,2,4,3,2,3,2,0,0,0.00,0,0.00,22,282.00,36,21.00,636,10.00,890,9.00,9245,12.00
1518,2016-02-20,5,11,20,22,31,33,24,6,"20,24,33",3,4,4,3,1,2,2,2,0,0.00,2,2900.00,25,222.00,69,20.00,1115,10.00,1392,10.00,15368,12.00
1517,2016-02-17,3,10,20,24,30,33,25,9,"3,10",3,4,3,4,2,1,3,1,0,0.00,0,0.00,19,321.00,38,19.00,547,11.00,681,11.00,7302,12.00
1516,2016-02-13,3,7,8,9,17,35,10,9,"7,17",6,1,5,2,5,1,0,1,0,0.00,0,0.00,20,540.00,69,19.00,1074,10.00,1381,10.00,14733,12.00
1515,2016-02-10,11,12,13,17,18,19,7,5,,7,0,5,2,1,6,0,0,1,7000000.00,0,0.00,23,276.00,66,12.00,629,10.00,938,9.00,8708,12.00
1514,2016-02-06,8,28,30,34,36,37,14,4,"14,37",2,5,1,6,1,1,2,3,0,0.00,0,0.00,17,698.00,62,23.00,1012,12.00,1422,11.00,14625,12.00
1513,2016-02-03,5,10,11,14,15,18,37,7,"10,14,37",6,1,4,3,2,4,0,1,0,0.00,0,0.00,24,236.00,33,21.00,634,9.00,767,9.00,8773,12.00
1512,2016-01-30,10,14,21,28,29,37,30,5,30,2,5,3,4,1,1,4,1,0,0.00,1,5623.00,21,256.00,69,19.00,1047,11.00,1348,10.00,14867,12.00
1511,2016-01-27,6,7,11,13,32,34,30,1,7,4,3,3,4,2,2,1,2,0,0.00,1,2735.00,12,218.00,19,34.00,470,12.00,602,11.00,6481,12.00
